storenum,secs,dayofweek,meal,drinkonly,cost
878,135,Mon,Lunch,Yes,154
345,66,Tues,Lunch,No,466
131,349,Thur,Dinner,No,824
36,256,Fri,Lunch,No,234
848,359,Tues,Lunch,Yes,149
93,341,Wed,Lunch,No,494
226,207,Wed,Dinner,No,591
476,182,Mon,Lunch,Yes,166
157,103,Fri,Lunch,No,582
744,310,Fri,Lunch,No,285
762,151,Thur,Dinner,No,818
486,145,Tues,Lunch,No,491
360,177,Wed,Dinner,No,721
91,532,Thur,Lunch,No,592
295,541,Thur,Lunch,No,417
112,88,Mon,Breakfast,No,369
24,149,Thur,Dinner,No,301
289,106,Thur,Dinner,No,784
566,74,Tues,Lunch,No,392
206,110,Mon,Dinner,No,478
426,206,Thur,Dinner,Yes,110
488,69,Fri,Dinner,No,683
505,126,Wed,Dinner,No,824
711,132,Fri,Lunch,No,510
107,137,Thur,Lunch,No,330
489,294,Fri,Dinner,No,320
688,30,Thur,Dinner,No,428
475,161,Fri,Breakfast,No,232
24,102,Mon,Lunch,No,581
762,326,Wed,Lunch,No,267
193,131,Fri,Dinner,Yes,173
278,98,Thur,Lunch,No,362
5,330,Fri,Lunch,No,521
99,446,Thur,Lunch,No,291
36,492,Tues,Lunch,Yes,137
329,125,Thur,Breakfast,No,358
150,529,Wed,Dinner,No,789
685,210,Wed,Lunch,No,483
540,159,Mon,Breakfast,No,392
583,111,Mon,Dinner,No,331
49,319,Thur,Dinner,No,379
143,116,Tues,Lunch,No,462
144,88,Tues,Lunch,No,446
71,81,Thur,Dinner,No,693
247,132,Wed,Dinner,Yes,180
13,63,Wed,Lunch,No,452
224,35,Thur,Dinner,No,760
879,464,Mon,Lunch,No,567
559,109,Fri,Lunch,No,352
781,532,Mon,Lunch,No,589
275,138,Tues,Breakfast,No,449
415,83,Thur,Dinner,No,456
650,531,Tues,Dinner,No,765
516,100,Wed,Dinner,Yes,190
20,117,Mon,Dinner,No,528
331,163,Thur,Lunch,No,298
366,86,Wed,Dinner,No,506
59,97,Thur,Lunch,No,264
282,118,Mon,Dinner,No,493
718,97,Thur,Dinner,No,574
816,34,Thur,Lunch,No,411
639,156,Mon,Dinner,No,343
667,298,Mon,Lunch,No,270
335,35,Mon,Breakfast,No,412
659,182,Tues,Dinner,No,459
702,191,Fri,Dinner,No,755
860,128,Mon,Dinner,No,435
655,202,Fri,Dinner,No,676
497,172,Tues,Dinner,No,800
165,499,Thur,Lunch,No,387
288,283,Thur,Lunch,No,235
352,104,Thur,Lunch,No,273
626,138,Mon,Lunch,No,258
829,571,Wed,Dinner,No,698
580,421,Tues,Lunch,No,478
56,150,Wed,Lunch,No,398
627,371,Thur,Lunch,No,229
414,435,Fri,Dinner,No,707
766,473,Wed,Lunch,Yes,175
714,54,Mon,Dinner,No,620
583,189,Fri,Dinner,No,348
817,103,Wed,Lunch,No,580
830,47,Wed,Lunch,No,584
166,170,Thur,Lunch,No,572
342,149,Mon,Breakfast,No,284
864,129,Thur,Lunch,No,536
46,106,Wed,Dinner,No,328
230,157,Thur,Dinner,No,742
846,179,Thur,Lunch,No,523
103,301,Tues,Lunch,No,446
381,90,Wed,Lunch,No,264
648,171,Wed,Dinner,No,639
52,113,Tues,Lunch,No,574
828,134,Wed,Dinner,No,773
830,452,Fri,Lunch,Yes,166
185,334,Fri,Breakfast,Yes,101
165,109,Tues,Dinner,No,375
92,140,Thur,Lunch,No,387
135,118,Wed,Dinner,No,407
581,185,Wed,Lunch,No,411
875,257,Tues,Lunch,Yes,117
416,597,Fri,Lunch,No,557
171,65,Wed,Lunch,No,250
120,172,Wed,Dinner,No,796
729,115,Thur,Lunch,No,589
29,189,Tues,Lunch,No,314
624,127,Thur,Lunch,No,356
477,107,Wed,Lunch,Yes,183
76,98,Fri,Dinner,No,349
558,69,Thur,Lunch,No,575
126,137,Mon,Lunch,No,219
279,392,Fri,Lunch,No,401
479,54,Fri,Dinner,Yes,177
584,192,Mon,Dinner,Yes,100
370,97,Thur,Dinner,No,624
341,433,Fri,Dinner,No,437
496,586,Wed,Dinner,No,764
354,188,Fri,Lunch,No,280
494,92,Tues,Lunch,No,353
445,330,Wed,Dinner,Yes,135
663,122,Tues,Lunch,No,443
107,493,Mon,Dinner,No,560
336,87,Wed,Dinner,No,516
120,429,Fri,Dinner,No,797
651,128,Tues,Lunch,No,420
68,391,Fri,Breakfast,Yes,132
612,312,Mon,Lunch,No,501
758,301,Mon,Lunch,No,534
399,195,Thur,Lunch,No,231
46,431,Tues,Dinner,No,664
841,241,Tues,Breakfast,No,445
774,230,Fri,Lunch,No,317
6,410,Fri,Lunch,No,245
851,169,Thur,Breakfast,No,444
208,242,Fri,Dinner,No,431
709,113,Fri,Lunch,Yes,109
434,164,Thur,Lunch,No,339
69,353,Thur,Dinner,Yes,138
228,137,Tues,Lunch,Yes,165
145,157,Fri,Lunch,No,250
677,244,Wed,Dinner,Yes,119
747,398,Thur,Dinner,No,392
297,96,Wed,Lunch,No,265
509,113,Tues,Dinner,No,503
414,101,Tues,Dinner,No,408
691,313,Wed,Dinner,No,721
565,141,Mon,Lunch,No,484
176,142,Tues,Lunch,No,428
602,377,Mon,Lunch,No,462
685,171,Wed,Lunch,No,322
8,74,Fri,Dinner,Yes,102
658,158,Wed,Dinner,No,519
361,133,Wed,Lunch,No,479
363,55,Fri,Breakfast,Yes,191
110,544,Fri,Lunch,No,395
84,302,Wed,Dinner,No,663
592,62,Wed,Lunch,No,506
538,185,Tues,Lunch,No,442
337,236,Fri,Dinner,No,435
171,168,Fri,Dinner,No,297
265,90,Thur,Lunch,Yes,95
246,510,Wed,Breakfast,No,306
874,164,Fri,Dinner,No,531
767,178,Mon,Dinner,No,325
268,226,Tues,Dinner,No,333
367,95,Mon,Lunch,No,477
860,212,Mon,Lunch,No,244
448,79,Tues,Dinner,No,598
880,188,Thur,Breakfast,No,376
494,185,Thur,Lunch,No,498
583,489,Tues,Dinner,Yes,193
212,157,Thur,Breakfast,Yes,166
684,46,Thur,Lunch,No,483
876,137,Wed,Lunch,No,440
176,96,Mon,Breakfast,No,447
441,392,Tues,Dinner,No,293
876,345,Wed,Breakfast,No,234
83,99,Wed,Dinner,Yes,132
463,186,Wed,Breakfast,No,176
368,104,Tues,Dinner,No,656
370,104,Wed,Dinner,No,646
504,152,Mon,Lunch,No,494
113,235,Mon,Lunch,No,520
781,360,Wed,Dinner,Yes,184
325,327,Fri,Lunch,Yes,177
308,35,Mon,Lunch,No,538
619,218,Fri,Dinner,No,818
842,152,Tues,Dinner,No,508
610,123,Tues,Dinner,No,497
27,276,Fri,Dinner,No,437
113,329,Mon,Dinner,No,328
837,82,Tues,Lunch,No,524
861,324,Mon,Dinner,No,489
469,71,Thur,Dinner,No,801
51,273,Thur,Dinner,Yes,156
72,196,Thur,Lunch,No,534
623,514,Tues,Lunch,No,522
180,404,Wed,Dinner,No,660
792,173,Fri,Lunch,No,466
868,290,Wed,Breakfast,No,336
211,200,Mon,Lunch,No,590
848,188,Mon,Lunch,No,307
748,195,Thur,Lunch,Yes,116
10,200,Thur,Breakfast,No,318
640,177,Thur,Lunch,Yes,117
497,423,Wed,Dinner,No,291
833,354,Tues,Lunch,No,460
217,215,Wed,Lunch,Yes,184
689,141,Thur,Dinner,No,487
230,338,Fri,Lunch,Yes,147
673,90,Fri,Lunch,No,387
250,211,Wed,Lunch,No,332
105,104,Tues,Dinner,No,763
873,235,Fri,Dinner,No,311
156,209,Tues,Lunch,No,532
404,99,Tues,Dinner,No,650
238,98,Thur,Lunch,Yes,138
289,271,Tues,Lunch,No,304
270,59,Fri,Lunch,No,309
403,166,Tues,Dinner,No,676
108,165,Wed,Lunch,No,380
204,120,Fri,Lunch,No,545
205,198,Thur,Lunch,No,571
55,131,Fri,Lunch,No,544
270,165,Wed,Dinner,No,725
137,83,Wed,Dinner,No,599
501,525,Mon,Dinner,No,512
199,188,Thur,Lunch,Yes,127
87,574,Thur,Dinner,No,638
96,334,Fri,Dinner,No,499
35,126,Fri,Lunch,No,478
122,56,Wed,Lunch,No,436
880,384,Tues,Lunch,No,275
744,390,Thur,Lunch,No,596
25,56,Mon,Dinner,No,516
572,53,Thur,Dinner,No,404
709,519,Wed,Lunch,No,438
157,184,Mon,Lunch,No,489
145,59,Wed,Dinner,No,307
102,147,Wed,Lunch,No,316
276,129,Mon,Breakfast,No,425
67,125,Wed,Lunch,No,223
146,200,Mon,Lunch,No,288
876,390,Thur,Dinner,No,371
21,571,Mon,Dinner,Yes,193
475,326,Wed,Lunch,Yes,158
624,314,Tues,Dinner,No,640
583,143,Mon,Lunch,No,226
581,184,Mon,Lunch,No,228
695,457,Mon,Dinner,No,373
455,167,Mon,Dinner,No,562
277,297,Fri,Dinner,No,577
92,237,Tues,Lunch,No,572
543,137,Tues,Breakfast,No,470
390,452,Thur,Lunch,No,467
669,44,Fri,Breakfast,No,248
472,65,Wed,Dinner,Yes,115
832,374,Tues,Dinner,No,607
759,354,Tues,Dinner,No,332
320,145,Tues,Lunch,No,577
53,335,Tues,Breakfast,Yes,92
188,426,Fri,Dinner,No,635
255,551,Fri,Lunch,No,428
295,53,Fri,Lunch,No,572
99,425,Thur,Dinner,Yes,104
835,431,Wed,Lunch,No,401
142,77,Fri,Lunch,Yes,92
56,43,Wed,Dinner,No,326
171,173,Tues,Dinner,No,779
709,114,Wed,Dinner,No,577
545,261,Tues,Lunch,Yes,169
2,359,Wed,Lunch,No,523
797,147,Thur,Lunch,No,340
241,151,Wed,Dinner,No,326
805,242,Wed,Lunch,No,520
117,64,Fri,Dinner,No,398
705,50,Tues,Breakfast,No,465
433,380,Mon,Dinner,No,430
868,589,Thur,Breakfast,No,423
572,128,Tues,Lunch,No,366
417,161,Fri,Lunch,No,465
84,128,Wed,Lunch,No,349
608,459,Mon,Lunch,No,597
853,441,Thur,Dinner,No,793
764,126,Tues,Lunch,No,359
26,318,Mon,Breakfast,No,278
628,169,Tues,Breakfast,No,425
69,301,Wed,Lunch,No,456
856,378,Mon,Dinner,No,596
350,507,Thur,Dinner,No,477
704,178,Thur,Lunch,No,356
593,119,Mon,Lunch,No,389
382,182,Mon,Lunch,No,273
16,172,Mon,Dinner,No,593
53,194,Wed,Lunch,No,478
463,33,Thur,Lunch,No,282
587,525,Fri,Dinner,No,503
647,108,Wed,Lunch,No,434
696,458,Wed,Dinner,No,346
87,118,Mon,Breakfast,No,318
369,123,Mon,Dinner,No,815
230,200,Tues,Dinner,No,511
451,98,Mon,Lunch,No,283
458,212,Tues,Breakfast,Yes,104
260,255,Tues,Dinner,No,471
699,41,Fri,Lunch,No,230
604,322,Mon,Dinner,No,563
447,172,Thur,Lunch,No,437
149,131,Mon,Lunch,No,536
118,355,Mon,Lunch,No,504
422,326,Wed,Lunch,No,531
46,148,Fri,Dinner,No,817
94,106,Mon,Lunch,No,461
326,124,Mon,Lunch,No,262
248,151,Thur,Lunch,No,491
719,96,Mon,Dinner,No,754
611,564,Thur,Lunch,No,401
338,172,Wed,Dinner,No,742
539,282,Tues,Lunch,Yes,156
800,193,Thur,Lunch,Yes,121
193,135,Tues,Lunch,Yes,125
8,392,Tues,Lunch,No,555
837,505,Fri,Lunch,No,239
144,95,Thur,Dinner,No,734
798,172,Fri,Lunch,No,551
840,133,Fri,Lunch,No,494
443,108,Tues,Dinner,No,426
310,237,Tues,Lunch,No,369
631,118,Tues,Lunch,No,532
772,104,Mon,Breakfast,Yes,85
618,144,Thur,Lunch,No,351
485,237,Tues,Lunch,No,247
138,41,Fri,Breakfast,No,395
374,239,Mon,Dinner,No,779
797,76,Wed,Lunch,No,218
571,484,Thur,Breakfast,No,437
355,130,Tues,Lunch,No,595
483,229,Wed,Lunch,No,241
218,124,Wed,Lunch,No,474
736,361,Mon,Dinner,No,825
116,344,Fri,Dinner,No,366
24,508,Tues,Dinner,No,415
499,54,Tues,Lunch,No,259
380,153,Fri,Lunch,No,364
738,55,Mon,Lunch,Yes,163
423,101,Fri,Lunch,No,304
344,290,Wed,Lunch,Yes,104
722,36,Fri,Dinner,No,367
646,365,Thur,Breakfast,Yes,109
883,145,Fri,Lunch,No,392
55,103,Mon,Lunch,No,313
280,260,Thur,Dinner,Yes,127
345,142,Mon,Lunch,Yes,136
500,153,Mon,Lunch,No,237
370,45,Fri,Dinner,No,685
839,35,Fri,Dinner,No,306
780,87,Thur,Dinner,No,634
758,339,Wed,Dinner,No,729
400,123,Fri,Lunch,No,259
851,44,Fri,Lunch,No,352
838,180,Thur,Dinner,No,575
777,314,Tues,Lunch,No,386
821,157,Mon,Lunch,No,459
466,224,Fri,Lunch,No,366
494,162,Fri,Dinner,No,802
641,135,Wed,Dinner,No,566
2,88,Thur,Dinner,No,299
874,116,Fri,Dinner,No,455
428,338,Tues,Lunch,Yes,100
875,65,Thur,Lunch,No,539
140,110,Fri,Breakfast,No,372
376,167,Tues,Breakfast,No,429
836,174,Mon,Lunch,No,491
696,319,Thur,Lunch,No,557
201,141,Wed,Dinner,No,474
397,500,Mon,Dinner,Yes,184
315,327,Fri,Breakfast,Yes,121
124,517,Tues,Lunch,No,527
880,210,Fri,Dinner,No,769
875,146,Tues,Dinner,No,787
550,133,Fri,Lunch,No,464
865,101,Thur,Dinner,No,452
833,244,Wed,Lunch,No,470
608,317,Thur,Lunch,No,571
86,133,Fri,Lunch,No,238
355,220,Fri,Dinner,Yes,96
505,169,Wed,Dinner,No,310
857,180,Wed,Lunch,No,335
333,134,Thur,Lunch,No,363
505,80,Tues,Lunch,No,522
134,229,Mon,Breakfast,Yes,195
771,331,Mon,Lunch,No,318
44,71,Thur,Lunch,No,339
862,116,Thur,Dinner,No,733
120,196,Fri,Breakfast,No,353
271,111,Thur,Lunch,No,260
599,176,Tues,Dinner,No,651
762,124,Thur,Dinner,No,595
583,85,Mon,Lunch,No,291
432,103,Tues,Dinner,No,589
73,585,Tues,Dinner,Yes,183
7,237,Thur,Lunch,No,587
375,154,Thur,Breakfast,No,349
770,505,Mon,Dinner,No,604
323,179,Mon,Dinner,No,721
738,211,Mon,Breakfast,No,233
320,119,Tues,Dinner,No,664
307,118,Wed,Lunch,No,600
372,157,Thur,Dinner,No,289
841,129,Tues,Dinner,No,416
475,148,Mon,Dinner,No,496
183,197,Mon,Dinner,No,455
577,414,Mon,Dinner,No,818
508,150,Thur,Breakfast,Yes,138
766,145,Tues,Lunch,No,354
785,271,Thur,Dinner,No,545
871,42,Wed,Dinner,No,292
94,257,Wed,Lunch,Yes,185
866,34,Thur,Lunch,No,425
716,53,Wed,Breakfast,No,500
440,455,Fri,Dinner,No,585
679,331,Tues,Dinner,No,741
484,246,Wed,Breakfast,No,216
638,174,Wed,Lunch,No,383
402,273,Thur,Lunch,No,388
805,147,Tues,Dinner,No,687
243,142,Thur,Lunch,Yes,163
28,396,Fri,Lunch,No,244
761,192,Thur,Lunch,No,293
825,142,Fri,Dinner,No,715
831,406,Tues,Breakfast,No,391
351,139,Fri,Lunch,Yes,178
14,544,Tues,Dinner,Yes,139
885,255,Tues,Lunch,No,440
441,220,Wed,Dinner,No,675
682,518,Fri,Lunch,No,495
3,111,Mon,Lunch,No,583
735,66,Thur,Dinner,No,705
570,231,Wed,Dinner,No,320
198,181,Thur,Lunch,No,412
480,117,Wed,Lunch,Yes,125
209,256,Fri,Dinner,Yes,117
764,99,Fri,Breakfast,No,429
184,251,Thur,Dinner,No,376
244,384,Fri,Lunch,No,283
236,164,Mon,Lunch,No,255
570,120,Wed,Lunch,No,489
204,129,Tues,Lunch,No,500
264,474,Thur,Lunch,No,362
301,47,Fri,Dinner,No,380
300,67,Wed,Lunch,Yes,149
120,140,Fri,Breakfast,Yes,110
814,442,Mon,Dinner,No,657
11,131,Mon,Breakfast,No,396
480,32,Tues,Lunch,Yes,186
198,350,Tues,Dinner,No,293
81,252,Fri,Dinner,No,719
691,106,Wed,Lunch,Yes,162
635,70,Thur,Lunch,No,525
134,587,Thur,Dinner,No,462
688,297,Fri,Dinner,Yes,191
465,273,Mon,Dinner,No,623
777,51,Mon,Lunch,No,346
288,279,Thur,Dinner,No,757
230,466,Mon,Dinner,No,803
155,354,Fri,Dinner,No,321
892,506,Wed,Lunch,No,288
624,255,Wed,Breakfast,No,426
701,203,Mon,Lunch,No,367
872,51,Thur,Dinner,No,419
154,153,Tues,Dinner,No,772
582,255,Wed,Lunch,No,517
419,131,Wed,Breakfast,No,436
343,249,Wed,Lunch,No,568
588,588,Tues,Dinner,No,548
425,58,Fri,Dinner,No,658
767,198,Thur,Lunch,No,239
158,150,Tues,Lunch,No,243
785,358,Mon,Lunch,No,488
728,145,Thur,Dinner,Yes,161
331,106,Mon,Lunch,No,373
179,218,Fri,Dinner,No,431
823,442,Fri,Lunch,No,324
436,395,Tues,Lunch,Yes,129
193,154,Tues,Dinner,No,785
424,157,Fri,Lunch,No,547
649,220,Fri,Lunch,No,580
5,175,Mon,Lunch,No,488
634,315,Mon,Dinner,No,427
871,71,Mon,Lunch,No,387
752,46,Mon,Dinner,No,634
385,149,Tues,Breakfast,No,413
261,250,Thur,Breakfast,No,290
249,193,Wed,Lunch,No,295
302,153,Mon,Lunch,Yes,140
307,84,Mon,Breakfast,No,499
392,133,Fri,Lunch,No,347
774,141,Thur,Breakfast,No,297
121,131,Fri,Dinner,No,776
730,192,Wed,Lunch,No,440
670,118,Mon,Dinner,Yes,123
442,163,Mon,Lunch,No,414
24,313,Wed,Breakfast,No,285
835,279,Tues,Lunch,No,431
240,216,Thur,Dinner,No,348
173,130,Fri,Dinner,No,705
743,399,Fri,Lunch,No,385
7,92,Tues,Lunch,No,354
666,460,Wed,Breakfast,Yes,88
681,467,Mon,Lunch,No,589
343,346,Tues,Lunch,No,554
115,449,Wed,Lunch,No,355
557,113,Mon,Lunch,No,373
232,409,Thur,Breakfast,No,435
655,163,Mon,Dinner,No,346
148,240,Wed,Lunch,No,517
432,37,Thur,Lunch,No,237
848,108,Tues,Dinner,No,523
272,183,Mon,Dinner,No,650
754,302,Fri,Dinner,No,354
311,91,Fri,Lunch,No,527
397,93,Thur,Breakfast,No,327
367,76,Mon,Dinner,Yes,90
354,97,Tues,Dinner,No,673
162,237,Mon,Dinner,No,541
836,117,Fri,Dinner,Yes,172
382,99,Thur,Lunch,No,394
110,592,Wed,Lunch,No,420
542,135,Thur,Dinner,No,434
635,555,Wed,Lunch,No,422
174,180,Tues,Lunch,No,226
500,86,Thur,Lunch,No,381
143,548,Fri,Lunch,No,337
331,158,Thur,Lunch,No,235
219,169,Thur,Dinner,No,795
67,49,Wed,Lunch,No,276
226,111,Mon,Dinner,No,536
651,376,Tues,Lunch,No,456
161,199,Mon,Dinner,No,494
200,433,Mon,Breakfast,No,431
102,107,Wed,Lunch,No,389
669,147,Wed,Dinner,No,397
273,280,Thur,Dinner,No,715
866,178,Wed,Dinner,No,540
269,116,Tues,Breakfast,No,440
431,487,Wed,Lunch,No,379
806,487,Fri,Lunch,Yes,120
388,39,Fri,Lunch,No,489
587,84,Tues,Lunch,No,329
19,583,Mon,Breakfast,No,493
434,31,Mon,Lunch,No,477
282,498,Tues,Dinner,No,799
220,156,Wed,Breakfast,No,335
660,141,Mon,Dinner,Yes,191
799,114,Fri,Lunch,No,444
225,189,Wed,Lunch,No,497
23,281,Thur,Dinner,No,484
516,98,Wed,Lunch,No,298
788,243,Wed,Dinner,No,783
764,174,Tues,Dinner,No,818
386,211,Fri,Lunch,No,404
86,30,Fri,Lunch,No,440
304,403,Thur,Breakfast,No,188
793,527,Thur,Dinner,No,748
682,121,Tues,Lunch,No,567
239,77,Wed,Lunch,No,261
154,41,Tues,Dinner,No,546
261,46,Wed,Lunch,No,298
70,193,Mon,Dinner,No,422
108,41,Thur,Dinner,No,659
857,291,Tues,Lunch,No,238
79,138,Thur,Lunch,No,537
830,96,Tues,Dinner,No,396
483,171,Tues,Dinner,No,719
874,339,Thur,Lunch,No,329
792,592,Mon,Dinner,No,690
148,72,Tues,Lunch,No,541
402,164,Wed,Lunch,No,291
596,498,Tues,Dinner,No,436
843,64,Wed,Lunch,No,527
774,422,Fri,Lunch,No,397
420,532,Tues,Dinner,No,396
347,46,Fri,Lunch,No,492
185,177,Fri,Dinner,No,495
771,110,Mon,Lunch,No,380
800,110,Tues,Lunch,No,283
849,284,Mon,Lunch,Yes,96
57,65,Thur,Lunch,Yes,177
42,57,Thur,Dinner,No,761
460,326,Thur,Lunch,No,264
182,506,Fri,Lunch,No,517
882,172,Thur,Dinner,No,538
704,224,Thur,Dinner,No,538
634,288,Fri,Lunch,No,320
733,437,Fri,Lunch,No,415
408,523,Wed,Dinner,No,403
602,113,Thur,Breakfast,Yes,176
154,178,Thur,Lunch,No,476
433,240,Wed,Lunch,No,559
472,89,Fri,Dinner,No,755
405,204,Wed,Dinner,No,309
714,131,Thur,Lunch,Yes,156
177,87,Fri,Lunch,No,534
891,364,Mon,Dinner,No,638
333,181,Thur,Lunch,No,286
737,54,Tues,Lunch,No,253
151,306,Mon,Dinner,No,422
142,119,Wed,Lunch,No,244
361,312,Thur,Lunch,No,558
304,369,Fri,Dinner,Yes,130
256,182,Fri,Lunch,No,586
233,46,Tues,Lunch,No,507
136,144,Fri,Dinner,No,738
676,56,Thur,Lunch,No,442
728,333,Mon,Lunch,No,248
29,168,Tues,Lunch,No,269
184,489,Thur,Breakfast,No,447
17,51,Thur,Lunch,No,336
533,136,Wed,Lunch,No,314
719,398,Thur,Breakfast,No,309
882,296,Fri,Breakfast,No,369
875,282,Fri,Lunch,No,321
561,180,Tues,Lunch,No,339
758,136,Mon,Dinner,No,339
548,141,Mon,Lunch,No,537
671,594,Tues,Lunch,No,324
589,50,Fri,Dinner,Yes,159
484,379,Wed,Lunch,No,449
740,233,Fri,Lunch,No,522
449,549,Wed,Lunch,No,393
120,116,Tues,Lunch,No,390
744,117,Wed,Lunch,No,516
876,309,Fri,Dinner,No,407
329,166,Thur,Lunch,No,419
730,469,Thur,Dinner,No,519
689,305,Thur,Dinner,Yes,193
690,226,Fri,Dinner,Yes,176
366,67,Mon,Dinner,No,496
436,190,Thur,Breakfast,No,211
838,286,Wed,Dinner,No,825
694,173,Thur,Dinner,No,643
182,162,Wed,Dinner,No,576
655,210,Thur,Dinner,Yes,155
668,556,Mon,Lunch,No,328
638,32,Mon,Dinner,No,484
128,224,Wed,Breakfast,Yes,183
106,73,Wed,Dinner,No,797
387,109,Tues,Dinner,No,368
721,169,Thur,Lunch,No,512
878,32,Mon,Breakfast,No,232
502,81,Tues,Dinner,Yes,150
367,142,Mon,Lunch,No,594
399,193,Mon,Lunch,No,367
340,599,Tues,Lunch,No,349
854,74,Fri,Lunch,No,297
627,64,Mon,Lunch,No,396
61,386,Tues,Lunch,No,404
667,96,Fri,Dinner,No,651
729,136,Thur,Lunch,No,239
627,267,Fri,Breakfast,No,183
853,209,Tues,Dinner,No,303
776,143,Tues,Dinner,No,347
189,223,Fri,Lunch,Yes,141
589,162,Wed,Dinner,No,637
34,271,Fri,Dinner,No,629
503,103,Thur,Dinner,Yes,166
487,386,Tues,Lunch,No,327
109,115,Wed,Dinner,No,687
837,140,Mon,Dinner,No,285
873,120,Wed,Lunch,No,358
815,144,Mon,Lunch,No,462
811,100,Tues,Dinner,No,398
603,248,Wed,Dinner,No,300
323,129,Fri,Lunch,No,447
457,169,Mon,Lunch,No,266
67,150,Mon,Lunch,No,268
539,287,Wed,Dinner,No,439
643,394,Thur,Dinner,No,682
437,204,Fri,Lunch,No,466
711,346,Fri,Lunch,No,552
339,41,Fri,Lunch,Yes,150
874,593,Tues,Dinner,No,677
156,179,Tues,Dinner,No,639
92,196,Wed,Lunch,No,429
30,216,Tues,Lunch,No,339
582,303,Tues,Dinner,No,310
149,315,Mon,Lunch,No,218
872,155,Tues,Breakfast,No,444
550,42,Mon,Lunch,Yes,85
139,239,Fri,Breakfast,No,488
669,515,Tues,Breakfast,Yes,125
823,179,Mon,Dinner,No,729
799,366,Wed,Lunch,No,596
208,103,Wed,Breakfast,No,178
150,89,Fri,Dinner,No,647
396,102,Wed,Lunch,Yes,144
635,107,Tues,Dinner,No,639
411,96,Wed,Lunch,No,384
131,54,Mon,Dinner,No,408
569,217,Fri,Breakfast,No,441
838,173,Wed,Dinner,Yes,116
494,110,Tues,Lunch,No,249
135,139,Tues,Dinner,No,754
224,126,Tues,Dinner,Yes,133
422,88,Mon,Lunch,No,297
669,93,Thur,Breakfast,No,189
476,126,Fri,Lunch,Yes,165
22,87,Tues,Dinner,No,829
133,58,Wed,Breakfast,Yes,112
758,412,Mon,Dinner,No,777
621,98,Thur,Dinner,Yes,107
168,454,Wed,Lunch,No,238
27,488,Tues,Lunch,No,288
101,265,Thur,Dinner,No,376
28,579,Thur,Dinner,No,597
343,236,Wed,Lunch,No,263
835,346,Wed,Lunch,No,380
697,163,Fri,Lunch,Yes,123
168,373,Wed,Dinner,No,380
537,145,Fri,Dinner,No,386
892,42,Fri,Breakfast,No,232
432,515,Wed,Lunch,No,538
501,144,Fri,Lunch,Yes,142
613,45,Wed,Dinner,No,375
692,298,Tues,Lunch,No,502
721,70,Fri,Lunch,No,444
573,176,Thur,Lunch,No,539
69,455,Fri,Lunch,No,447
145,189,Wed,Lunch,No,292
53,140,Wed,Dinner,No,709
210,39,Thur,Dinner,No,382
267,184,Mon,Dinner,No,790
685,111,Fri,Dinner,No,609
726,430,Thur,Lunch,No,358
734,428,Fri,Lunch,Yes,170
8,408,Mon,Dinner,Yes,183
618,379,Wed,Breakfast,No,310
335,188,Mon,Lunch,No,279
709,501,Mon,Breakfast,Yes,171
119,196,Thur,Dinner,No,644
815,171,Thur,Dinner,No,816
375,93,Fri,Lunch,No,379
623,170,Wed,Breakfast,No,375
247,468,Mon,Dinner,No,525
829,127,Tues,Lunch,No,419
286,107,Fri,Dinner,Yes,144
406,60,Fri,Lunch,No,490
71,146,Tues,Lunch,No,305
612,142,Thur,Lunch,Yes,106
287,165,Thur,Lunch,No,520
44,410,Thur,Lunch,No,358
785,276,Fri,Lunch,No,426
340,171,Mon,Lunch,No,419
345,106,Mon,Lunch,No,286
590,34,Tues,Lunch,Yes,92
409,585,Thur,Dinner,No,574
98,275,Tues,Dinner,Yes,195
866,115,Thur,Lunch,No,589
102,119,Wed,Lunch,No,489
416,258,Fri,Breakfast,No,269
385,581,Mon,Lunch,No,479
409,84,Fri,Lunch,No,467
802,116,Mon,Lunch,No,515
695,80,Wed,Lunch,No,229
267,76,Thur,Lunch,No,496
839,245,Wed,Dinner,No,338
728,128,Mon,Dinner,No,829
211,332,Mon,Lunch,No,331
73,518,Thur,Lunch,No,517
630,418,Wed,Lunch,No,366
443,566,Wed,Lunch,No,350
823,119,Mon,Lunch,No,425
700,64,Wed,Lunch,No,553
862,80,Tues,Lunch,No,548
381,113,Mon,Lunch,No,564
412,31,Wed,Lunch,No,557
554,43,Mon,Dinner,Yes,134
78,63,Wed,Breakfast,No,189
14,62,Thur,Dinner,No,386
421,490,Thur,Breakfast,No,436
857,72,Thur,Breakfast,Yes,165
316,273,Tues,Lunch,No,357
60,168,Thur,Lunch,No,513
190,100,Thur,Dinner,No,456
263,190,Wed,Lunch,No,421
562,84,Mon,Lunch,No,295
737,146,Mon,Dinner,No,443
319,121,Tues,Dinner,No,573
482,366,Thur,Breakfast,No,190
117,445,Tues,Dinner,No,798
399,336,Tues,Lunch,No,563
196,131,Tues,Lunch,Yes,136
17,190,Wed,Breakfast,No,297
321,113,Mon,Dinner,No,314
752,128,Tues,Dinner,No,491
776,55,Fri,Lunch,No,515
659,114,Tues,Lunch,No,222
60,145,Mon,Dinner,No,472
306,351,Mon,Lunch,No,404
433,505,Wed,Lunch,No,503
387,268,Tues,Lunch,No,258
819,130,Wed,Lunch,No,491
268,530,Wed,Lunch,No,441
